A_0	A_1	A_2	R_0	R_1	R_2	R_3	R_4	R_5	R_6	R_7	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	ActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
1	#	1	#	#	#	0	#	0	#	#	0	800.0	316.67	9.33	1	0	0		53.4		19869		19619		0.36		53.4		5
#	0	#	#	0	#	#	0	#	#	#	0	846.2	224.72	6.77	1	3	0		56.4		19945		19620		0.27		56.4		13
#	1	0	#	#	#	#	#	#	1	0	1	900.0	123.61	17.02	1	2	0		55.0		19961		19621		0.36		55.0		10
1	1	#	#	#	0	1	#	#	0	#	1	500.0	500.00	9.43	1	1	0		52.5		19723		19625		0.45		52.5		2
0	0	0	#	#	#	#	#	#	#	1	1	600.0	618.37	0.00	1	0	0		46.4		19857		19640		0.36		46.4		10
1	1	#	#	#	#	0	#	#	#	#	1	550.0	533.36	0.00	1	0	0		54.5		19979		19644		0.27		54.5		20
#	#	1	#	#	0	#	#	#	#	0	1	315.8	416.56	0.00	1	0	0		51.8		19965		19646		0.27		51.8		19
#	1	1	#	#	0	1	#	#	#	1	1	1000.0	333.33	0.00	1	0	0		48.0		19939		19651		0.45		48.0		3
1	#	1	#	#	#	#	#	1	#	#	1	875.0	137.45	19.77	1	1	0		49.7		19982		19657		0.27		49.7		16
0	1	#	#	#	1	#	1	#	#	#	0	153.8	238.71	4.68	1	1	0		55.0		19969		19663		0.36		55.0		13
#	1	0	#	#	#	#	#	0	1	#	0	117.6	245.56	0.00	1	0	0		56.4		19975		19670		0.36		56.4		17
1	1	#	#	#	#	#	#	#	0	#	1	272.7	393.65	4.81	1	2	0		50.7		19979		19677		0.27		50.7		11
0	#	#	#	1	#	1	#	#	#	#	0	320.0	460.58	1.48	1	4	0		45.9		19998		19682		0.27		656.5		25
1	1	0	#	#	0	#	#	#	#	0	0	500.0	531.85	2.50	1	0	0		55.1		19872		19686		0.45		55.1		8
0	#	1	#	1	#	1	#	#	#	#	0	0.0	38.46	0.00	1	0	0		40.2		19995		19691		0.36		40.2		13
0	#	#	#	1	#	1	#	1	#	#	0	555.6	528.31	0.00	1	0	0		44.8		19998		19691		0.36		44.8		9
#	0	0	#	#	1	#	1	#	#	#	1	833.3	415.71	0.00	1	0	0		50.3		19954		19702		0.36		50.3		12
#	1	0	#	#	#	0	#	#	#	0	1	444.4	615.34	0.00	1	0	0		59.1		19990		19706		0.36		59.1		9
#	#	1	#	#	#	#	0	1	0	1	1	400.0	733.33	0.00	1	0	0		50.4		19976		19711		0.45		50.4		5
#	1	1	#	#	#	0	#	#	#	#	0	727.3	430.01	3.03	1	2	0		46.6		19969		19712		0.27		46.6		11
0	0	#	#	0	0	#	#	#	#	#	0	714.3	604.76	0.00	1	0	0		48.4		19934		19713		0.36		48.4		7
1	1	#	#	#	#	#	0	#	0	#	1	333.3	833.33	0.00	1	0	0		50.3		19799		19714		0.36		50.3		3
1	0	1	#	#	#	#	#	#	#	#	0	500.0	391.67	12.88	1	2	0		39.8		19912		19721		0.27		39.8		6
#	1	1	#	#	1	1	#	#	#	#	1	1000.0	11.66	0.23	1	0	0		57.2		19989		19730		0.36		57.2		9
1	1	#	#	1	#	#	#	1	#	1	1	666.7	833.33	0.00	1	0	0		51.3		19982		19731		0.45		51.3		3
#	1	#	#	0	#	#	#	#	#	0	1	600.0	571.21	0.00	1	0	0		56.8		19990		19735		0.27		56.8		5
0	1	#	#	#	1	#	#	#	1	#	0	142.9	492.86	0.00	1	0	0		56.1		19975		19740		0.36		56.1		7
#	0	1	0	#	#	0	#	0	#	#	1	333.3	647.22	0.00	1	0	0		49.5		19964		19743		0.45		49.5		6
#	1	0	#	1	#	#	#	#	1	#	1	800.0	316.67	9.82	1	1	0		53.0		19961		19757		0.36		53.0		5
#	1	1	#	#	#	#	#	#	#	1	0	333.3	647.22	0.00	1	0	0		44.7		19969		19764		0.27		44.7		6
1	1	#	#	#	#	#	1	#	#	#	1	600.0	615.60	0.00	1	0	0		56.6		19979		19768		0.27		56.6		10
#	1	1	#	#	#	0	#	#	#	1	1	285.7	529.11	0.00	1	0	0		45.0		19926		19769		0.36		45.0		7
#	0	#	0	0	#	#	#	0	#	1	0	666.7	393.94	0.00	1	0	0		49.3		19986		19772		0.45		49.3		3
1	1	0	#	#	0	#	#	#	#	#	1	500.0	791.67	0.00	1	0	0		55.8		19793		19777		0.36		55.8		4
0	0	1	0	#	#	0	#	#	#	#	1	285.7	376.19	0.00	1	0	0		51.4		19964		19778		0.45		51.4		7
#	0	1	#	1	#	#	#	0	#	1	1	250.0	400.00	0.00	1	0	0		46.0		19964		19778		0.45		46.0		4
#	1	1	#	#	0	#	#	#	#	#	1	500.0	621.43	0.00	1	0	0		48.8		19965		19789		0.27		48.8		8
1	#	0	#	#	#	#	0	#	1	#	1	0.0	250.00	0.00	1	0	0		47.2		19910		19793		0.36		47.2		4
#	1	0	#	#	0	#	#	#	#	#	0	578.9	572.17	0.00	1	0	0		52.0		19998		19796		0.27		52.0		19
0	0	0	#	#	#	#	#	#	#	#	0	764.7	389.36	1.47	1	0	0		53.3		19974		19798		0.27		53.3		17
1	0	#	#	#	#	0	#	1	#	#	1	833.3	166.67	20.54	1	0	0		49.2		19895		19802		0.36		49.2		6
1	1	1	#	#	#	#	0	#	1	1	1	1000.0	460.94	0.00	1	0	0		52.5		19982		19815		0.55		52.5		2
1	1	#	#	0	#	#	#	#	#	#	0	437.5	526.27	0.00	1	0	0		53.8		19959		19815		0.27		53.8		16
1	#	0	#	#	#	#	#	#	#	#	0	296.3	443.78	1.42	1	0	0		53.0		19991		19819		0.18		759.0		27
0	#	0	0	#	#	#	#	#	#	#	1	0.0	125.00	0.00	1	0	0		47.8		19990		19822		0.27		47.8		8
#	0	0	1	0	#	#	#	#	1	#	1	1000.0	34.09	0.00	1	0	0		42.5		19928		19823		0.45		42.5		2
0	#	#	#	1	#	#	0	#	#	#	1	833.3	354.70	1.94	1	0	0		53.7		19989		19830		0.27		53.7		12
0	1	0	#	#	#	#	#	#	#	#	0	555.6	478.31	5.97	1	0	0		50.3		19998		19833		0.27		50.3		9
0	1	1	#	#	#	#	#	1	#	1	1	250.0	618.06	0.00	1	0	0		52.5		19926		19834		0.45		52.5		4
#	1	1	#	0	#	#	#	#	#	#	1	571.4	557.94	0.00	1	0	0		53.1		19939		19834		0.27		53.1		7
#	1	#	#	#	0	#	#	#	#	#	0	578.9	513.46	0.00	1	0	0		48.5		19998		19835		0.18		48.5		19
0	1	1	#	#	#	#	#	#	#	#	0	142.9	142.86	23.15	1	1	0		47.6		19969		19837		0.27		47.6		7
#	1	0	#	#	1	#	#	#	#	#	1	833.3	166.67	15.02	1	2	0		61.8		19979		19848		0.27		61.8		6
0	1	1	#	1	#	#	#	#	#	#	0	500.0	571.43	0.00	1	0	0		45.5		19969		19851		0.36		45.5		2
0	1	1	#	#	#	#	#	#	#	#	1	636.4	442.24	0.00	1	0	0		57.8		19989		19856		0.27		57.8		11
1	0	1	#	#	#	#	#	#	#	#	1	666.7	356.67	0.00	1	0	0		58.3		19956		19860		0.27		58.3		6
#	0	1	#	0	#	#	#	1	#	#	1	142.9	372.86	0.00	1	0	0		42.1		19976		19860		0.36		42.1		7
0	1	#	#	#	1	#	#	#	1	0	1	666.7	775.86	0.00	1	0	0		68.0		19989		19863		0.45		68.0		3
0	1	#	#	1	#	1	#	#	#	#	0	666.7	833.33	0.00	1	0	0		50.0		19998		19873		0.36		50.0		3
0	1	0	#	#	#	#	1	#	#	0	0	1000.0	0.00	31.25	1	0	0		44.0		19878		19878		0.45		44.0		1
0	#	#	0	#	0	#	#	#	#	0	0	666.7	677.78	0.00	1	0	0		48.5		19974		19879		0.36		48.5		6
#	1	0	0	1	#	#	#	#	1	#	1	500.0	1000.00	0.00	1	0	0		40.0		19884		19880		0.45		40.0		2
#	#	0	#	#	#	#	1	#	#	#	1	666.7	358.39	9.47	1	1	0		42.0		19990		19883		0.18		42.0		12
#	1	0	#	#	#	1	#	#	1	0	1	1000.0	62.50	0.00	1	0	0		57.5		19961		19884		0.45		57.5		2
0	#	1	#	0	#	#	#	1	#	#	1	166.7	547.22	0.00	1	0	0		48.5		19976		19887		0.36		48.5		6
0	0	#	#	0	#	#	#	#	#	#	1	181.8	461.33	0.00	1	0	0		46.7		19976		19887		0.27		46.7		11
1	0	1	#	#	#	#	#	#	0	#	0	400.0	350.00	1.55	1	0	0		0.0		19888		19888		0.36		0.0		0
1	#	1	#	#	#	#	1	#	#	1	1	1000.0	0.01	4.95	1	0	0		0.0		19899		19899		0.36		0.0		0
1	1	1	#	#	#	#	#	1	#	#	1	500.0	666.67	0.00	1	0	0		52.8		19982		19899		0.36		52.8		4
1	1	1	#	#	0	#	#	#	#	#	0	1000.0	71.43	0.00	1	0	0		41.0		19947		19905		0.36		41.0		1
1	1	#	#	#	#	#	#	#	#	#	0	416.7	557.22	0.00	1	0	0		52.7		19973		19905		0.18		52.7		12
1	#	1	1	#	#	#	#	0	#	#	0	842.1	318.45	0.14	1	0	0		0.0		19912		19912		0.36		0.0		0
#	0	#	#	#	#	#	1	#	#	#	1	750.0	460.71	2.36	1	0	0		47.1		19971		19913		0.18		47.1		8
1	#	0	#	#	#	#	1	1	#	#	1	666.7	333.33	20.20	1	0	0		38.0		19979		19913		0.36		38.0		3
#	0	#	#	0	#	#	#	#	#	#	0	538.5	561.53	0.00	1	0	0		51.6		19991		19916		0.18		51.3		13
1	1	#	#	#	#	#	#	#	#	0	1	0.0	0.00	18.69	1	0	0		64.0		19936		19922		0.27		64.0		2
1	#	1	#	#	0	#	#	1	#	#	1	1000.0	76.92	0.00	1	0	0		54.0		19922		19922		0.36		54.0		1
#	0	0	0	#	0	#	#	#	#	0	0	1000.0	0.00	18.18	1	0	0		63.0		19974		19935		0.45		63.0		1
1	#	1	#	#	#	0	#	#	#	0	1	0.0	0.00	18.03	1	0	0		65.5		19956		19936		0.36		65.5		2
#	1	1	#	#	#	1	#	#	#	1	1	1000.0	71.43	0.00	1	0	0		52.5		19982		19939		0.36		52.5		2
#	0	#	#	0	1	#	#	#	#	#	0	500.0	562.50	0.00	1	0	0		58.5		19991		19945		0.27		59.7		4
0	#	0	1	#	#	#	0	#	#	#	0	1000.0	291.67	0.00	1	0	0		42.0		19998		19945		0.36		42.0		2
#	1	#	#	#	#	#	#	#	#	0	0	500.0	769.93	0.00	1	0	0		50.0		19975		19947		0.18		50.0		4
0	0	1	#	#	#	#	#	#	#	#	1	750.0	708.33	0.00	1	0	0		41.2		19981		19952		0.27		41.2		4
#	0	1	#	1	#	#	#	#	#	#	0	0.0	0.00	47.62	1	0	0		26.0		19995		19953		0.27		26.0		1
0	1	#	#	#	1	#	#	#	#	#	1	1000.0	0.00	18.50	1	0	0		71.0		19989		19961		0.27		71.0		1
0	1	#	1	#	0	#	#	#	#	#	0	1000.0	173.91	0.00	1	0	0		41.0		19998		19966		0.36		41.0		1
0	#	0	#	#	0	#	#	#	#	#	0	1000.0	57.97	0.00	1	0	0		49.3		19998		19966		0.27		49.3		3
#	0	0	#	#	1	#	0	#	#	#	1	500.0	1000.00	0.00	1	0	0		42.5		19977		19967		0.36		42.5		2
0	1	1	#	#	#	#	#	#	#	1	0	460.3	196.33	0.17	1	0	0		0.0		19969		19969		0.36		0.0		0
0	#	1	#	#	#	#	#	#	#	#	0	0.0	460.32	0.00	1	0	0		26.0		19995		19969		0.18		26.0		1
#	#	0	#	#	#	#	#	#	0	#	0	333.3	497.22	4.76	1	1	0		44.0		19998		19973		0.18		41.8		6
0	1	0	#	#	#	#	#	#	#	#	1	0.0	263.16	0.00	1	0	0		57.0		19990		19978		0.27		57.0		1
#	1	#	#	#	#	#	1	#	#	#	1	0.0	666.67	0.00	1	0	0		57.0		19990		19979		0.18		57.0		1
1	#	0	#	#	#	#	0	#	1	#	0	583.3	83.33	3.32	1	0	0		0.0		19980		19980		0.36		0.0		0
1	0	0	#	1	#	#	#	#	#	#	0	0.0	583.33	0.00	1	0	0		40.0		19980		19980		0.36		40.0		1
#	0	0	1	#	#	#	1	#	1	#	0	136.4	227.89	1.38	1	0	0		0.0		19991		19991		0.45		0.0		0
#	0	1	#	#	#	#	#	#	#	#	0	666.7	341.67	1.27	1	0	0		0.0		19995		19995		0.18		0.0		0
